question_id,question_content,question_tags
1332998,im 28 a hypothyroid patient  trying to conceive  got blood test  it came out as tsh=054  free t4=246  t3=140 are these numbers ideal 4 conceiving,hypothyroidism  trying to conceive  trying to conceive  thyroid stimulating hormone  thyroxine  t3  liothyronine  triiodothyronine  free t4
1333123,temp 999 sore throat runny stuffy nose sneezes is this a cold or strep,throat pain  stuffed nose  sore throat
1333210,i have diarrhea but no cramps or vomiting  both parents have ibs so maybe it is that,vomiting  loose stools  diarrhea  irritable bowel syndrome  emesis
1333228,i had a miscarriage at 5 weeks march 25th i had unprotected sex april 13th got a slight period on the 22nd but no period this month am i pregnant,pregnancy loss  missed period  sex  pregnancy  spontaneous abortion
1333354,had a pop in lower right above hip had stinging pain for a day  few days later my right side hurts feel sick and dizzy headed unsure what it is,dizziness
1333874,period a week late backache  cramps  sore breast  and spotting took 2 hpt and were neg and im not stressed either what could it be,stress  back pain  breast pain  backaches  home pregnancy test
1333892,every day i get more sad and depressed from my crohnic pain at 20 i hate dealing with it i cry most nights and want my body to stop hurting and heal,crying  depression  sad  melancholia  psychopharmacology  anxiety
1333908,i have low potassium could that make me have panic attacks or anxiety problems my doctor did a ekg and chest xray and my heart is good,feeling anxious  hypokalemia  panic attacks  klor con  potassium  slow k  micro k  low potassium  klotrix  klorvess
1334383,since 2 week ago my breasts r sore got milky white discharge extreme tiredness n rely moody n emotional also feel n look rely bloatedpregnant,pregnancy  mood  emotion
1334516,can you have acute or chronic pancreatitis without elevated lipase or amylase results in labs,pancreatitis  chronic pancreatitis  lipase  amylase
1334770,does lyrica have a lot of side effects will lyrica help with the numbness of the feet associated with neuropathy pain,numbness  nerve damage  neuropathy  lyrica
1334783,why does exercise make small fiber neuropathy pain worse,neuropathy  nerve damage  fiber  exercise
1334838,upper to mid abdominal pain and discomfort for five dayswhat could it be it is accompanied by periods of nauseation but no vomiting or diarrhea,irritable bowel syndrome  peptic ulcer  gastric ulcer  pancreatitis
1334886,i teen  i need u help because i have penis itchy i also have opposite of elbow itchy with bump and opposite of knee itchy with bump idonthavemuchspce,teen
1335086,i had a cough for two weeks spit up yellow mucus weak shortnes of breathe went to doctor twice nose spray inhaler gave me steroid meds could not take,cough  inhaler  steroids
1335268,what could cause large vaginal blood clots  excessive diarrhea and nausea,nausea  diarrhea  loose stools  blood clot
1336982,what are causes of jaundice in neonatals,yellow skin  yellow eyes and skin  jaundice
1337546,what would cause an intermittent burning pain in the center of the chestabove breasts  bellow collarboneonly lasts a few secondspcp says heart ok,burning pain
1337776,microfracture left knee on monday  noticing my left calf is quite sore tonight  no heat or redness  scared of blood clots i am only 25% wb on leg,blood clot
1337785,is it normal for an eye infection tostart out red and swollen and pus filled to looking like a pus filled swelling that now looks like a blood blister,eye infections  pus  blood blister
1338128,i havent had sex in 2 months   now i have a white discharge coming out   i also have high blood pressure and not sure if it was a kidney stone or std,std  sexually transmitted infections  sexually transmitted diseases  high blood pressure  sex  hypertension  blood pressure
1338186,have creatinine level of 136 workout 6 days a week strenuously take protein and creatine supplements too what should i do  should i be worried,workout  supplements  protein  creatinine  creatine
1338578,i have been having a pink brown spotting the day and a couples days after missed period hpt was neg w  a 34 day cyc  am i pregnant and how far would i be,missed period  home pregnancy test  menstrual period  menstrual cycle
133872,is it really necessary to take both hydrochlorothiazide and lisinopril for high blood pressure,high blood pressure  abnormal blood pressure  hctz  prinivil  zestril  hypertension  blood pressure  hypertension  lisinopril  hydrochlorothiazide
1338749,i was on paxil  buspa  it work ok only had drowsiness dr put me on klonopin 05mg  remeron 15mg  im concern about the side affects i have low bp,sleepiness  drowsiness  abnormal blood pressure  paroxetine  paxil  klonopin  remeron  clonazepam  blood pressure  mirtazapine
1338779,10 small  dark red  very itchy bumps on my leg they seem to be spreading  advice  suggestions  diagnosis please,itchy rash
134010,my daughter has non itchy painless red bumps all over her back arms and legs only what could they be,fever  red skin  allergic reaction  virus  uchildrens health  red bumps
1343324,how much time should you give yourself to sleep if you take melatonin,sleep  melatonin
1344996,i hit the side of my head this morning  about 3 inches or so above my left ear it hurts to open my jaw and eat should i see a doctor,head injury
1345295,chest weakness after waking up extreme insomnia issues wont sleep for a day  then sleep for over 11 hours  22 years old  aniexty and depression,insomnia  depression  sleep  anxiety
1345719,i have bilateral ankle clonus spine mri was normal seeing a neurologist soon could msdisease cause this by affeting the brain instead of  spine,clonus  multiple sclerosis  mri of spine  mri  magnetic resonance imaging  neurology
1345898,my period is missed  it was due on 23rd may  we had unprotected sex on higly fertile days  am i pregnant i am not having any pregnancy symptoms,sex  pregnancy  menstrual period  menstrual cycle  fertility
1346019,occasionally had sharp lower abdominal pain fatigue few episodes of extreme bloating combined with lower back pain  recently mild headaches any ideas,abdominal bloating  abdominal discomfort  abdominal pain  back pain  headache  lethargy  lower abdominal pain  belly pain  low back pain  lower belly pain
1346133,what causes burning neck pain that radiates down both arms along with numbness and tingling in the neck the burning pain at times is unbearable,neck pain  tingling  numbness  numbness and tingling  burning pain
1346219,i have pain in my elbows  in my middle belly and my left upper side  and its hard to breathi have had a cough  spitting yellow mucus up whats up,cough  breathing difficulty
1346318,i missed my period and i had unprotected sex will the semen affect a pregnancy test how long do i wait to take one of it does,sex  semen  pregnancy test  pregnancy  menstrual period  menstrual cycle
1346759,getting pregnancy symptoms bloating spotting missed period for 1 week headache dizziness and still getting a neg hpt should i wait or call my doctor,abdominal bloating  headache  dizziness  missed period  home pregnancy test  pregnancy  vertigo
1346834,breast ultrasound shows enlarged lymph node in auxiliary armpit  he says nothing to worry about  isnt lymph nodes associated with cancer,cancer  sonogram
1346915,small lump back neck right side near hair line has some squish to it but firm no pain occasional head aches possibilities  cancer,headache  cancer
1347405,my vagina lips are itchy the skin is peeling but no burning or unnatural discharge is according what could it be,
1347458,15 days latetook plan b and started birth control 2 weeks laterfreaking out got 3 negative pregnant tests and keep getting period crampsno period preg,dysmenorrhea  pregnancy  levonorgestrel  contraception  birth control
1347552,i have a small  non itchy bump on the base of my penis is it herpes or acne  i usually have acne on the base of my penis,acne  herpes  pimples  facial pimples
1347590,13 days late period  think i had implantation 2 weeks ago but still no positive urine test back pains  cramps  headache but no af am i pregnant,headache  delayed menstrual period  pregnancy  urine
1347743,taking bath during your periods or drinking cold water any liquid is harmful for you and it will cause problems during delivery is this true,drinking cold water
1347924,swollen lymph node between 115 cm in the left supraclavicular fossa  few shotty nodes in groin and armpit is it cancer been ent norm x ray and cbc,cancer  complete blood count  ear nose and throat  cbc  ent and head and neck surgery
1348174,the bone behind my left ear is swollen and very painful like a burning sensation have a lump where ear meets jaw could this be a mastoid bone infect,burning sensation
